"ano","codigo_da_ies","codigo_do_curso","nome_da_ies","nome_do_curso","conceito_enade","idd"
2021,1014,347565,"INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC","EDUCAÇÃO FÍSICA (BACHARELADO)",3.318,3.068
2021,1014,47565,"INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC","EDUCAÇÃO FÍSICA (LICENCIATURA)",3.076,3.312
2021,1189,111344,"UNIVERSIDADE DO PLANALTO CATARINENSE","PEDAGOGIA (LICENCIATURA)",1.943,2.617
2021,1189,309956,"UNIVERSIDADE DO PLANALTO CATARINENSE","EDUCAÇÃO FÍSICA (BACHARELADO)",1.331,1.57
2021,1189,64754,"UNIVERSIDADE DO PLANALTO CATARINENSE","SISTEMAS DE INFORMAÇÃO",1.945,3.29
2021,1189,84398,"UNIVERSIDADE DO PLANALTO CATARINENSE","MÚSICA (LICENCIATURA)",2.689,4.759
2021,1267,1190849,"INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS","EDUCAÇÃO FÍSICA (BACHARELADO)",2.349,3.329
2021,1267,66911,"INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS","CIÊNCIA DA COMPUTAÇÃO (BACHARELADO)",1.544,2.323
2021,1351,1286097,"CENTRO UNIVERSITÁRIO SOCIESC","PEDAGOGIA (LICENCIATURA)",1.767,2.247
2021,1351,1380904,"CENTRO UNIVERSITÁRIO SOCIESC","EDUCAÇÃO FÍSICA (BACHARELADO)",1.842,1.087
2021,1351,41710,"CENTRO UNIVERSITÁRIO SOCIESC","SISTEMAS DE INFORMAÇÃO",3.381,3.302
2021,13717,1103785,"FACULDADES DO VALE DO ARARANGUA - FVA","EDUCAÇÃO FÍSICA (BACHARELADO)",1.867,3.955
2021,1469,1188850,"FACULDADE CESUSC","TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS",2.49,1.986
2021,1472,101772,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","CIÊNCIAS SOCIAIS (LICENCIATURA)",2.158,0.66
2021,1472,101774,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","FILOSOFIA (LICENCIATURA)",1.679,1.079
2021,1472,102280,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","PEDAGOGIA (LICENCIATURA)",1.512,2.426
2021,1472,111734,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","ARTES VISUAIS (LICENCIATURA)",1.67,2.295
2021,1472,1259134,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","CIÊNCIA DA COMPUTAÇÃO (LICENCIATURA)",1.509,1.814
2021,1472,1266797,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS",2.005,2.365
2021,1472,1300122,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","EDUCAÇÃO FÍSICA (LICENCIATURA)",1.725,2.463
2021,1472,1363693,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","Letras - Inglês",1.922,2.303
2021,1472,1375366,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","QUÍMICA (LICENCIATURA)",2.271,2.997
2021,1472,1403882,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","EDUCAÇÃO FÍSICA (BACHARELADO)",1.747,2.552
2021,1472,21295,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","SISTEMAS DE INFORMAÇÃO",1.953,2.368
2021,1472,99720,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","CIÊNCIAS BIOLÓGICAS (LICENCIATURA)",1.513,2.172
2021,1472,99940,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","HISTÓRIA (LICENCIATURA)",1.629,2.727
2021,1472,99950,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","GEOGRAFIA (LICENCIATURA)",1.6,2.057
2021,1472,99952,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","MATEMÁTICA (LICENCIATURA)",1.338,2.36
2021,1472,99968,"CENTRO UNIVERSITÁRIO LEONARDO DA VINCI","LETRAS-PORTUGUÊS (LICENCIATURA)",1.796,1.998
2021,15032,150058,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","EDUCAÇÃO FÍSICA (BACHARELADO)",1.865,1.731
2021,15032,21017,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","SISTEMAS DE INFORMAÇÃO",2.242,2.584
2021,15032,52151,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","EDUCAÇÃO FÍSICA (LICENCIATURA)",1.779,3.745
2021,15032,9100,"UNIVERSIDADE ALTO VALE DO RIO DO PEIXE","PEDAGOGIA (LICENCIATURA)",1.854,4.827
2021,1506,100538,"Faculdade CNEC Itajaí","PEDAGOGIA (LICENCIATURA)",1.996,0.787
2021,1510,1364620,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS",2.26,2.574
2021,1510,1396153,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO",3.219,3.234
2021,1510,1398023,"CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA","EDUCAÇÃO FÍSICA (BACHARELADO)",2.907,3.083
2021,15121,1260434,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","MATEMÁTICA (LICENCIATURA)",4.088,3.532
2021,15121,5000385,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","CIÊNCIA DA COMPUTAÇÃO (BACHARELADO)",3.277,3.229
2021,15121,5000396,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","FILOSOFIA (LICENCIATURA)",2.715,2.962
2021,15121,5000398,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","GEOGRAFIA (LICENCIATURA)",3.729,3.303
2021,15121,5000400,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","HISTÓRIA (LICENCIATURA)",3.7,3.38
2021,15121,5000402,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","PEDAGOGIA (LICENCIATURA)",3.407,2.751
2021,15121,5000404,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","LETRAS-PORTUGUÊS E ESPANHOL (LICENCIATURA)",2.83,2.737
2021,15121,5000407,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","CIÊNCIAS SOCIAIS (LICENCIATURA)",3.139,2.59
2021,1585,1054087,"FACULDADE ENERGIA","DESIGN",1.145,0
2021,1694,1042084,"ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI","EDUCAÇÃO FÍSICA (BACHARELADO)",3.296,3.198
2021,1694,104512,"ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI","EDUCAÇÃO FÍSICA (LICENCIATURA)",3.61,2.351
2021,1694,50364,"ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI","SISTEMAS DE INFORMAÇÃO",2.416,2.758
2021,1773,100491,"CENTRO UNIVERSITÁRIO FAI","PEDAGOGIA (LICENCIATURA)",2.6,2.904
2021,1773,1513683,"CENTRO UNIVERSITÁRIO FAI","TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO",3.291,3.326
2021,1773,1513690,"CENTRO UNIVERSITÁRIO FAI","TECNOLOGIA EM REDES DE COMPUTADORES",2.316,2.369
2021,1783,100493,"FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS","PEDAGOGIA (LICENCIATURA)",2.627,5
2021,1918,1155078,"FACULDADE CAPIVARI","PEDAGOGIA (LICENCIATURA)",2.224,2.224
2021,1957,1166126,"FACULDADE DE TECNOLOGIA SENAI JOINVILLE","TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS",2.729,2.683
2021,1958,1186571,"FACULDADE DE TECNOLOGIA SENAI BLUMENAU","TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS",2.636,1.543
2021,1988,1103856,"CENTRO UNIVERSITARIO AVANTIS","EDUCAÇÃO FÍSICA (LICENCIATURA)",3.331,4.134
2021,1988,1140282,"CENTRO UNIVERSITARIO AVANTIS","EDUCAÇÃO FÍSICA (BACHARELADO)",2.715,2.27
2021,1988,1173141,"CENTRO UNIVERSITARIO AVANTIS","PEDAGOGIA (LICENCIATURA)",1.942,2.289
2021,1988,1405546,"CENTRO UNIVERSITARIO AVANTIS","TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS",2.772,3.996
2021,1988,83894,"CENTRO UNIVERSITARIO AVANTIS","SISTEMAS DE INFORMAÇÃO",2.117,2.902
2021,2175,122592,"CENTRO UNIVERSITÁRIO DANTE","EDUCAÇÃO FÍSICA (BACHARELADO)",1.39,0.677
2021,2175,67934,"CENTRO UNIVERSITÁRIO DANTE","SISTEMAS DE INFORMAÇÃO",1.447,1.996
2021,2369,100528,"INSTITUTO DE ENSINO SUPERIOR SANTO ANTÔNIO","PEDAGOGIA (LICENCIATURA)",3.399,3.58
2021,2462,79645,"FACULDADE SÃO LUÍS","FILOSOFIA (BACHARELADO)",3.213,3.481
2021,2755,67785,"FACULDADE DO VALE DO ITAJAÍ MIRIM","SISTEMAS DE INFORMAÇÃO",1.342,1.442
2021,3151,1121738,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","DESIGN",3.428,4.222
2021,3151,119844,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","EDUCAÇÃO FÍSICA (BACHARELADO)",2.436,3.603
2021,3151,20993,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","EDUCAÇÃO FÍSICA (LICENCIATURA)",2.503,2.527
2021,3151,303848,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","CIÊNCIAS BIOLÓGICAS (BACHARELADO)",2.098,2.323
2021,3151,32870,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA)",4.025,4.309
2021,3151,3838,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","PEDAGOGIA (LICENCIATURA)",2.484,3.734
2021,3151,3848,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","CIÊNCIAS BIOLÓGICAS (LICENCIATURA)",2.589,1.914
2021,3151,3858,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","CIÊNCIA DA COMPUTAÇÃO (BACHARELADO)",1.884,3.309
2021,3151,66234,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","SISTEMAS DE INFORMAÇÃO",2.516,2.999
2021,3151,70694,"UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ","ARTES VISUAIS (LICENCIATURA)",3.617,3.131
2021,3162,102626,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO",4.852,3.176
2021,3162,1102818,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","FÍSICA (LICENCIATURA)",2.312,3.966
2021,3162,1102901,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","FÍSICA (LICENCIATURA)",2.984,3.488
2021,3162,1102978,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","QUÍMICA (LICENCIATURA)",3.13,2.689
2021,3162,1312023,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","CIÊNCIA DA COMPUTAÇÃO (BACHARELADO)",2.017,1.942
2021,3162,1330186,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS",3.699,3.598
2021,3162,1337241,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS",3.384,2.921
2021,3162,1338270,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","QUÍMICA (LICENCIATURA)",2.731,0.891
2021,3162,1363832,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS",2.956,2.621
2021,3162,1376000,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","SISTEMAS DE INFORMAÇÃO",2.693,2.545
2021,3162,1378999,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA","PEDAGOGIA (LICENCIATURA)",1.875,2.97
2021,3170,1105434,"FACULDADE ESTÁCIO DE FLORIANÓPOLIS - ESTÁCIO FLORIANÓPOLIS","SISTEMAS DE INFORMAÇÃO",2.458,1.429
2021,3295,5001211,"FACULDADE SENAC FLORIANÓPOLIS","TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS",3.079,3.025
2021,3495,105872,"FACULDADE PINHALZINHO","EDUCAÇÃO FÍSICA (LICENCIATURA)",3.084,3.332
2021,3495,1304069,"FACULDADE PINHALZINHO","PEDAGOGIA (LICENCIATURA)",2.336,2.272
2021,3495,405872,"FACULDADE PINHALZINHO","EDUCAÇÃO FÍSICA (BACHARELADO)",2.161,4.392
2021,3495,83294,"FACULDADE PINHALZINHO","SISTEMAS DE INFORMAÇÃO",0.412,0
2021,3518,375150,"Faculdade SOCIESC de Jaraguá do Sul","EDUCAÇÃO FÍSICA (BACHARELADO)",4.378,5
2021,3518,75150,"Faculdade SOCIESC de Jaraguá do Sul","EDUCAÇÃO FÍSICA (LICENCIATURA)",3.045,2.913
2021,3840,1375336,"CENTRO UNIVERSITÁRIO FACVEST","EDUCAÇÃO FÍSICA (LICENCIATURA)",1.067,0
2021,3840,18280,"CENTRO UNIVERSITÁRIO FACVEST","CIÊNCIA DA COMPUTAÇÃO (BACHARELADO)",1.014,1.668
2021,3840,21760,"CENTRO UNIVERSITÁRIO FACVEST","PEDAGOGIA (LICENCIATURA)",1.87,1.951
2021,3840,51797,"CENTRO UNIVERSITÁRIO FACVEST","EDUCAÇÃO FÍSICA (LICENCIATURA)",2.051,2.416
2021,4163,103180,"CENTRO UNIVERSITÁRIO BARRIGA VERDE","EDUCAÇÃO FÍSICA (LICENCIATURA)",1.752,2.24
2021,4163,110428,"CENTRO UNIVERSITÁRIO BARRIGA VERDE","SISTEMAS DE INFORMAÇÃO",2.103,3.009
2021,4163,47793,"CENTRO UNIVERSITÁRIO BARRIGA VERDE","PEDAGOGIA (LICENCIATURA)",3.052,3.056
2021,43,113293,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","SISTEMAS DE INFORMAÇÃO",2.124,2.545
2021,43,113295,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","MATEMÁTICA (LICENCIATURA)",4.031,3.035
2021,43,1147485,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","QUÍMICA (LICENCIATURA)",3.506,4.289
2021,43,117352,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","ARTES VISUAIS (LICENCIATURA)",3.632,2.864
2021,43,123124,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","EDUCAÇÃO FÍSICA (LICENCIATURA)",3.222,2.434
2021,43,123128,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","EDUCAÇÃO FÍSICA (BACHARELADO)",4.019,2.586
2021,43,1357571,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","CIÊNCIAS BIOLÓGICAS (BACHARELADO)",2.659,2
2021,43,1363761,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","CIÊNCIAS BIOLÓGICAS (BACHARELADO)",4.151,4.116
2021,43,2529,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","PEDAGOGIA (LICENCIATURA)",3.397,1.71
2021,43,2540,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","HISTÓRIA (LICENCIATURA)",3.828,3.475
2021,43,2541,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","GEOGRAFIA (LICENCIATURA)",3.726,3.024
2021,43,2545,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","FÍSICA (LICENCIATURA)",3.283,2.759
2021,43,302540,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","HISTÓRIA (BACHARELADO)",3.521,3.464
2021,43,302541,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","GEOGRAFIA (BACHARELADO)",3.319,3.099
2021,43,54520,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","CIÊNCIA DA COMPUTAÇÃO (BACHARELADO)",3.287,3.149
2021,43,62742,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS",3.518,2.601
2021,43,92200,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","MÚSICA (LICENCIATURA)",4.497,3.741
2021,441,1142158,"UNIVERSIDADE DO CONTESTADO","PEDAGOGIA (LICENCIATURA)",1.615,1.22
2021,441,150063,"UNIVERSIDADE DO CONTESTADO","EDUCAÇÃO FÍSICA (BACHARELADO)",2.254,2.833
2021,441,321040,"UNIVERSIDADE DO CONTESTADO","CIÊNCIAS BIOLÓGICAS (BACHARELADO)",1.39,1.229
2021,441,5000462,"UNIVERSIDADE DO CONTESTADO","EDUCAÇÃO FÍSICA (BACHARELADO)",2.63,2.604
2021,4518,1305187,"FACULDADE REGIONAL PALMITOS","PEDAGOGIA (LICENCIATURA)",1.574,0.695
2021,4756,1315343,"CENTRO UNIVERSITÁRIO MUNICIPAL DE SÃO JOSÉ","TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS",2.542,2.371
2021,4756,96874,"CENTRO UNIVERSITÁRIO MUNICIPAL DE SÃO JOSÉ","PEDAGOGIA (LICENCIATURA)",2.188,2.118
2021,482,102012,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","PEDAGOGIA (LICENCIATURA)",2.799,3.085
2021,482,119216,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","ARTES VISUAIS (LICENCIATURA)",3.226,5
2021,482,1265937,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","LETRAS-PORTUGUÊS (LICENCIATURA)",2.684,4.169
2021,482,150161,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","DESIGN",0.106,0.953
2021,482,17937,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","CIÊNCIA DA COMPUTAÇÃO (BACHARELADO)",1.551,2.406
2021,482,19443,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","CIÊNCIAS BIOLÓGICAS (LICENCIATURA)",2.285,3.211
2021,482,20315,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","MATEMÁTICA (LICENCIATURA)",2.125,2.822
2021,482,69428,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","CIÊNCIAS BIOLÓGICAS (BACHARELADO)",2.461,2.127
2021,482,69430,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","EDUCAÇÃO FÍSICA (BACHARELADO)",3.171,2.596
2021,482,9892,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","EDUCAÇÃO FÍSICA (LICENCIATURA)",2.489,2.613
2021,482,9897,"UNIVERSIDADE DO EXTREMO SUL CATARINENSE","HISTÓRIA (LICENCIATURA)",3.057,3.736
2021,494,10051,"UNIVERSIDADE DO SUL DE SANTA CATARINA","HISTÓRIA (LICENCIATURA)",2.819,2.511
2021,494,10059,"UNIVERSIDADE DO SUL DE SANTA CATARINA","CIÊNCIA DA COMPUTAÇÃO (BACHARELADO)",2.025,2.644
2021,494,1117890,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SISTEMAS DE INFORMAÇÃO",2.412,2.272
2021,494,112248,"UNIVERSIDADE DO SUL DE SANTA CATARINA","PEDAGOGIA (LICENCIATURA)",2.134,2.479
2021,494,1264608,"UNIVERSIDADE DO SUL DE SANTA CATARINA","LETRAS-PORTUGUÊS (LICENCIATURA)",2.077,1.861
2021,494,1291963,"UNIVERSIDADE DO SUL DE SANTA CATARINA","QUÍMICA (BACHARELADO)",0.665,0
2021,494,1315421,"UNIVERSIDADE DO SUL DE SANTA CATARINA","TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS",1.899,0
2021,494,352046,"UNIVERSIDADE DO SUL DE SANTA CATARINA","CIÊNCIAS BIOLÓGICAS (BACHARELADO)",3.3,2.958
2021,494,52046,"UNIVERSIDADE DO SUL DE SANTA CATARINA","CIÊNCIAS BIOLÓGICAS (LICENCIATURA)",2.346,2.626
2021,494,52068,"UNIVERSIDADE DO SUL DE SANTA CATARINA","MATEMÁTICA (LICENCIATURA)",1.96,0.919
2021,494,61072,"UNIVERSIDADE DO SUL DE SANTA CATARINA","EDUCAÇÃO FÍSICA (BACHARELADO)",1.723,1.539
2021,494,64972,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SISTEMAS DE INFORMAÇÃO",2.331,2.077
2021,494,67643,"UNIVERSIDADE DO SUL DE SANTA CATARINA","EDUCAÇÃO FÍSICA (BACHARELADO)",2.128,2.214
2021,494,72573,"UNIVERSIDADE DO SUL DE SANTA CATARINA","DESIGN",2.754,3.202
2021,494,72638,"UNIVERSIDADE DO SUL DE SANTA CATARINA","EDUCAÇÃO FÍSICA (LICENCIATURA)",1.678,2.12
2021,494,95221,"UNIVERSIDADE DO SUL DE SANTA CATARINA","MATEMÁTICA (LICENCIATURA)",3.083,2.25
2021,5036,1102774,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","SISTEMAS DE INFORMAÇÃO",3.245,2.7
2021,5036,1102793,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","CIÊNCIA DA COMPUTAÇÃO (BACHARELADO)",2.721,4.019
2021,5036,1102795,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","MATEMÁTICA (LICENCIATURA)",2.435,3.154
2021,5036,1102924,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","TECNOLOGIA EM REDES DE COMPUTADORES",2.351,2.172
2021,5036,1103025,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","MATEMÁTICA (LICENCIATURA)",3.882,3.26
2021,5036,1103031,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","MATEMÁTICA (LICENCIATURA)",1.9,2.025
2021,5036,1103032,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","MATEMÁTICA (LICENCIATURA)",3.246,4.097
2021,5036,1103034,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","SISTEMAS DE INFORMAÇÃO",2.831,2.459
2021,5036,1125919,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","FÍSICA (LICENCIATURA)",2.659,3.298
2021,5036,1125934,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","PEDAGOGIA (LICENCIATURA)",2.502,2.42
2021,5036,1125947,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","FÍSICA (LICENCIATURA)",1.566,1.912
2021,5036,1125948,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","QUÍMICA (LICENCIATURA)",2.482,2.806
2021,5036,1126033,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","TECNOLOGIA EM REDES DE COMPUTADORES",3.086,2.522
2021,5036,1160123,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","CIÊNCIA DA COMPUTAÇÃO (BACHARELADO)",2.09,2.824
2021,5036,1179300,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","PEDAGOGIA (LICENCIATURA)",3.516,3.284
2021,5036,1264046,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS",4.69,4.76
2021,5036,1307282,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","PEDAGOGIA (LICENCIATURA)",3.792,3.053
2021,5036,1330648,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","PEDAGOGIA (LICENCIATURA)",3.917,3.59
2021,5036,1342973,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","TECNOLOGIA EM REDES DE COMPUTADORES",2.936,2.48
2021,5036,1377572,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","TECNOLOGIA EM REDES DE COMPUTADORES",4.158,3.809
2021,5036,1419756,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","QUÍMICA (LICENCIATURA)",2.275,4.043
2021,5036,1419856,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS",2.435,2.469
2021,5036,1419858,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE","PEDAGOGIA (LICENCIATURA)",1.936,1.544
2021,5318,6725,"FACULDADE GUILHERME GUIMBALA","PEDAGOGIA (LICENCIATURA)",3.059,3.232
2021,5668,1260475,"FACULDADE ANHANGUERA DE JOINVILLE","CIÊNCIA DA COMPUTAÇÃO (BACHARELADO)",1.32,1.456
2021,5706,122404,"FACULDADE MUNICIPAL DE PALHOÇA","PEDAGOGIA (LICENCIATURA)",2.838,2.531
2021,585,1116025,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","CIÊNCIAS BIOLÓGICAS (LICENCIATURA)",3.659,2.342
2021,585,113459,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","CIÊNCIAS BIOLÓGICAS (LICENCIATURA)",2.737,2.367
