ano,codigo_da_ies,nome_da_ies,sigla_da_ies,organizacao_academica,categoria_administrativa,codigo_do_curso,codigo_da_area,area_de_avaliacao,modalidade_de_ensino,codigo_do_municipio,municipio_do_curso,sigla_da_uf,no_de_concluintes_inscritos,no_de_concluintes_participantes,nota_bruta_fg,nota_padronizada_fg,nota_bruta_ce,nota_padronizada_ce,conceito_enade_(continuo),concluintes_participantes_com_nota_no_enem,proporcao_de_concluintes_participantes_com_nota_no_enem,nota_bruta_idd,nota_padronizada_idd,nota_bruta_-_organizacao_didatico-pedagogica,nota_padronizada_organizacao_didatico-pedagogica,nota_bruta_-_infraestrutura_e_instalacoes_fisicas,nota_padronizada_infraestrutura_e_instalacoes_fisicas,nota_bruta_-_oportunidade_de_ampliacao_da_formacao,nota_padronizada_oportunidade_de_ampliacao_da_formacao,nota_bruta_mestres,nota_padronizada_mestres,nota_bruta_doutores,nota_padronizada_doutores,nota_bruta_-_regime_de_trabalho,nota_padronizada_regime_de_trabalho,cpc_(continuo),cpc_(faixa),entidade_beneficiente_de_assistencia_social_(cebas)
2022.0,952.0,UNIVERSIDADE SANTA CECÍLIA,UNISANTA,Universidade,Privada sem fins lucrativos,88870.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,3548500.0,Santos,SP,22.0,20.0,50.64,2.756384175,26.355,3.04708407,2.974,15.0,"0,75",-0.077786034,2.446906367,4.691071429,2.127459578,4.643181818,2.282410779,3.836904762,1.967623498,1.0,5.0,0.56,2.8,1.0,5.0,2.944169642,3,-
2022.0,952.0,UNIVERSIDADE SANTA CECÍLIA,UNISANTA,Universidade,Privada sem fins lucrativos,1377508.0,22.0,CIÊNCIAS CONTÁBEIS,Educação a Distância,3548500.0,Santos,SP,81.0,45.0,47.60444444,2.3947957,23.44444444,2.385761171,2.388,10.0,"0,222222222",0.868015225,2.991366631,4.860927961,2.500222283,5.150553151,3.298631584,4.294285714,2.608811749,1.0,5.0,0.428571429,2.142857145,1.0,5.0,3.013679398,4,-
2022.0,952.0,UNIVERSIDADE SANTA CECÍLIA,UNISANTA,Universidade,Privada sem fins lucrativos,18461.0,2.0,DIREITO,Educação Presencial,3548500.0,Santos,SP,132.0,117.0,53.2991453,2.041389923,37.88119658,2.032177989,2.034,83.0,"0,709401709",-1.307199143,2.161241284,5.111008138,2.695206284,5.043012266,2.990994159,4.469603175,2.671135267,1.0,5.0,0.527777778,2.63888889,1.0,5.0,2.727632538,3,-
2022.0,952.0,UNIVERSIDADE SANTA CECÍLIA,UNISANTA,Universidade,Privada sem fins lucrativos,33060.0,803.0,JORNALISMO,Educação Presencial,3548500.0,Santos,SP,29.0,25.0,51.996,1.688964733,42.0,1.026430588,1.192,21.0,"0,84",-5.161836793,0.285629279,4.236,0.591863117,4.022868687,0.940123812,3.380238095,0.656353318,1.0,5.0,0.666666667,3.333333335,1.0,5.0,1.69618783,2,-
2022.0,952.0,UNIVERSIDADE SANTA CECÍLIA,UNISANTA,Universidade,Privada sem fins lucrativos,26750.0,804.0,PUBLICIDADE E PROPAGANDA,Educação Presencial,3548500.0,Santos,SP,26.0,22.0,58.38181818,2.852822804,49.09090909,2.848563354,2.849,17.0,"0,772727273",0.845643806,2.758672925,4.303571429,1.289062501,4.136658249,1.282007908,3.73139881,1.825281134,1.0,5.0,0.625,3.125,1.0,5.0,2.960623278,4,-
2022.0,952.0,UNIVERSIDADE SANTA CECÍLIA,UNISANTA,Universidade,Privada sem fins lucrativos,1519810.0,102.0,TECNOLOGIA EM COMÉRCIO EXTERIOR,Educação a Distância,3548500.0,Santos,SP,93.0,64.0,43.00625,1.541782387,31.8640625,1.230714286,1.308,7.0,"0,109375",0.0,0.0,4.878285527,2.69058785,5.019808201,2.681266712,3.85957483,2.621749811,1.0,5.0,0.5,2.5,1.0,5.0,2.246065891,3,-
2022.0,952.0,UNIVERSIDADE SANTA CECÍLIA,UNISANTA,Universidade,Privada sem fins lucrativos,1520008.0,93.0,TECNOLOGIA EM GESTÃO COMERCIAL,Educação a Distância,3548500.0,Santos,SP,19.0,14.0,45.55,2.671927847,51.95,2.654019534,2.658,2.0,"0,142857143",0.0,0.0,5.160846561,3.105137396,5.253227513,3.15358451,4.574761905,3.081410257,1.0,5.0,0.6,3.0,1.0,5.0,3.129772923,4,-
2022.0,952.0,UNIVERSIDADE SANTA CECÍLIA,UNISANTA,Universidade,Privada sem fins lucrativos,1293147.0,86.0,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,Educação a Distância,3548500.0,Santos,SP,115.0,78.0,41.54358974,2.140877854,43.70512821,2.517010223,2.422,13.0,"0,166666667",0.0,0.0,5.067362891,2.58205194,5.135257996,3.071859045,3.882649152,2.176865536,1.0,5.0,0.571428571,2.857142855,1.0,5.0,2.912877336,3,-
2022.0,952.0,UNIVERSIDADE SANTA CECÍLIA,UNISANTA,Universidade,Privada sem fins lucrativos,1293150.0,87.0,TECNOLOGIA EM GESTÃO FINANCEIRA,Educação a Distância,3548500.0,Santos,SP,31.0,19.0,46.28421053,2.266637669,38.43157895,2.65255699,2.556,4.0,"0,210526316",-0.024982991,2.249685758,4.808989622,2.5677908,4.76056247,2.384101695,4.020238095,2.36031746,1.0,5.0,0.571428571,2.857142855,1.0,5.0,2.847974207,3,-
2022.0,952.0,UNIVERSIDADE SANTA CECÍLIA,UNISANTA,Universidade,Privada sem fins lucrativos,1450868.0,106.0,TECNOLOGIA EM GESTÃO PÚBLICA,Educação a Distância,3548500.0,Santos,SP,70.0,48.0,31.32291667,0.960123924,34.13333333,1.053654743,1.03,4.0,"0,083333333",0.0,0.0,5.696782032,4.336710695,5.774550591,4.458790216,4.991260163,3.386016261,1.0,5.0,0.529411765,2.647058825,1.0,5.0,2.346551665,3,-
2022.0,952.0,UNIVERSIDADE SANTA CECÍLIA,UNISANTA,Universidade,Privada sem fins lucrativos,1293153.0,94.0,TECNOLOGIA EM LOGÍSTICA,Educação a Distância,3548500.0,Santos,SP,136.0,78.0,38.10384615,1.846546728,34.60897436,1.857584601,1.854,12.0,"0,153846154",0.0,0.0,4.973034373,2.753512691,5.149467341,3.165517794,3.882713294,2.086302698,1.0,5.0,0.529411765,2.647058825,1.0,5.0,2.584159556,3,-
2022.0,952.0,UNIVERSIDADE SANTA CECÍLIA,UNISANTA,Universidade,Privada sem fins lucrativos,1293155.0,84.0,TECNOLOGIA EM MARKETING,Educação a Distância,3548500.0,Santos,SP,55.0,34.0,47.95882353,2.527799686,48.20882353,2.803290601,2.734,7.0,"0,205882353",-2.000504884,1.390829976,4.815447053,2.671828981,5.147882673,3.326198107,3.707271557,2.262413799,1.0,5.0,0.615384615,3.076923075,1.0,5.0,2.668469951,3,-
2022.0,952.0,UNIVERSIDADE SANTA CECÍLIA,UNISANTA,Universidade,Privada sem fins lucrativos,1186932.0,85.0,TECNOLOGIA EM PROCESSOS GERENCIAIS,Educação a Distância,3548500.0,Santos,SP,21.0,12.0,44.73333333,2.077651515,41.85833333,2.273801848,2.224,2.0,"0,166666667",0.0,0.0,5.233699634,2.905655763,5.31963444,3.186633848,4.081984127,2.170140515,1.0,5.0,0.666666667,3.333333335,1.0,5.0,2.905129734,3,-
2022.0,953.0,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Universidade,Privada sem fins lucrativos,17664.0,1.0,ADMINISTRAÇÃO,Educação Presencial,3548500.0,Santos,SP,10.0,10.0,41.53,1.466047591,35.88,2.106575964,1.946,4.0,"0,4",-1.263006928,1.826784228,5.764285714,4.37735849,5.868686869,4.687633658,5.379166667,4.044871795,1.0,5.0,0.357142857,1.785714285,0.928571429,4.642857145,2.683540047,3,-
2022.0,953.0,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Universidade,Privada sem fins lucrativos,96627.0,1.0,ADMINISTRAÇÃO,Educação a Distância,3548500.0,Santos,SP,159.0,125.0,43.9232,1.743842136,34.3968,1.938412698,1.889,36.0,"0,288",-1.219020112,1.841988412,5.098083889,2.617580084,5.028499769,2.689005116,4.263478189,2.328427983,1.0,5.0,0.384615385,1.923076925,0.923076923,4.615384615,2.421244802,3,-
2022.0,953.0,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Universidade,Privada sem fins lucrativos,17669.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,3548500.0,Santos,SP,9.0,9.0,57.86666667,3.617208273,31.53333333,4.223680889,4.072,5.0,"0,555555556",2.203008044,3.759869036,5.231990232,3.314545842,5.164197531,3.325960095,3.663888889,1.725077882,0.928571429,4.571428574,0.357142857,1.785714285,0.928571429,4.642857145,3.547311171,4,-
2022.0,953.0,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Universidade,Privada sem fins lucrativos,96657.0,22.0,CIÊNCIAS CONTÁBEIS,Educação a Distância,3548500.0,Santos,SP,109.0,90.0,44.06222222,1.972854245,22.10444444,2.081292603,2.054,15.0,"0,166666667",0.0,0.0,5.228732379,3.307396243,5.39388705,3.786008294,4.566584967,2.990539674,1.0,5.0,0.357142857,1.785714285,1.0,5.0,2.659776425,3,-
2022.0,953.0,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Universidade,Privada sem fins lucrativos,17668.0,2.0,DIREITO,Educação Presencial,3548500.0,Santos,SP,29.0,27.0,59.07777778,2.704888753,50.07777778,3.643601634,3.408,9.0,"0,333333333",3.924531967,3.537896418,5.411695447,3.474765974,5.241450217,3.407575259,4.507936508,2.729468599,0.880952381,4.181547619,0.357142857,1.785714285,0.80952381,4.04761905,3.304315998,4,-
2022.0,953.0,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Universidade,Privada sem fins lucrativos,1353551.0,18.0,PSICOLOGIA,Educação Presencial,3548500.0,Santos,SP,52.0,48.0,55.81875,1.763779442,49.40625,1.573179157,1.62,22.0,"0,458333333",-1.016495209,2.184682877,4.648955654,0.409779996,4.208897486,0.969495902,2.909194529,0.353835727,1.0,5.0,0.529411765,2.647058825,1.0,5.0,2.323917864,3,-
2022.0,953.0,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Universidade,Privada sem fins lucrativos,1191655.0,38.0,SERVIÇO SOCIAL,Educação a Distância,3548500.0,Santos,SP,60.0,48.0,43.4625,1.364298828,33.46458333,1.325820608,1.335,6.0,"0,125",0.0,0.0,5.658874459,3.743221691,5.580323556,4.052884811,4.695091896,3.022430537,1.0,5.0,0.625,3.125,0.8125,3.892045454,2.42909213,3,-
2022.0,953.0,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Universidade,Privada sem fins lucrativos,1399136.0,102.0,TECNOLOGIA EM COMÉRCIO EXTERIOR,Educação Presencial,3548500.0,Santos,SP,13.0,12.0,49.69166667,2.440198889,39.9,2.455238095,2.451,3.0,"0,25",0.16922612,3.243921159,5.489010989,3.947963801,5.541958042,3.916459884,4.879212454,3.754680504,0.916666667,4.358974362,0.416666667,2.083333335,0.833333333,4.166666665,3.163378434,4,-
2022.0,953.0,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Universidade,Privada sem fins lucrativos,1434992.0,88.0,TECNOLOGIA EM GASTRONOMIA,Educação a Distância,3548500.0,Santos,SP,7.0,6.0,44.15,2.027600849,38.33333333,0.737704918,1.06,0.0,0,0.0,0.0,5.404761905,3.628917379,5.357744108,3.587037038,4.385515873,2.625758637,1.0,5.0,0.470588235,2.352941175,0.882352941,4.264705881,2.148057134,3,-
2022.0,953.0,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Universidade,Privada sem fins lucrativos,1350074.0,93.0,TECNOLOGIA EM GESTÃO COMERCIAL,Educação a Distância,3548500.0,Santos,SP,6.0,4.0,33.85,1.352874859,37.2,0.991735537,1.082,0.0,0,0.0,0.0,5.457142857,3.774193548,5.400649351,3.518089055,4.425,2.879807692,1.0,5.0,0.384615385,1.923076925,0.923076923,4.615384615,2.135690748,3,-
2022.0,953.0,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Universidade,Privada sem fins lucrativos,1268574.0,86.0,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,Educação a Distância,3548500.0,Santos,SP,26.0,17.0,37.36470588,1.689269368,35.11176471,1.393694733,1.467,3.0,"0,176470588",0.0,0.0,5.314080656,3.22169059,5.516123642,3.921086499,4.586134454,3.114845939,1.0,5.0,0.5,2.5,0.944444444,4.72222222,2.42689255,3,-
2022.0,953.0,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Universidade,Privada sem fins lucrativos,1268553.0,106.0,TECNOLOGIA EM GESTÃO PÚBLICA,Educação a Distância,3548500.0,Santos,SP,28.0,22.0,39.28181818,1.821343751,42.99545455,2.087339177,2.02,2.0,"0,090909091",0.0,0.0,5.568892646,4.056952663,5.50273754,3.80628071,5.093956044,3.55032967,1.0,5.0,0.555555556,2.77777778,0.888888889,4.388888889,2.815639237,3,-
2022.0,953.0,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Universidade,Privada sem fins lucrativos,1268572.0,94.0,TECNOLOGIA EM LOGÍSTICA,Educação a Distância,3548500.0,Santos,SP,9.0,7.0,42.97142857,2.364484845,27.65714286,0.915602013,1.277,0.0,0,0.0,0.0,5.375,3.6328125,5.300536616,3.491353485,3.809375,1.98537844,1.0,5.0,0.428571429,2.142857145,0.928571429,4.642857145,2.244108427,3,-
2022.0,953.0,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Universidade,Privada sem fins lucrativos,1268590.0,94.0,TECNOLOGIA EM LOGÍSTICA,Educação Presencial,3548500.0,Santos,SP,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,5.0,6.0,5.0,6.0,5.0,1.0,5.0,0.375,1.875,0.75,3.75,,SC,-
2022.0,953.0,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Universidade,Privada sem fins lucrativos,1483893.0,85.0,TECNOLOGIA EM PROCESSOS GERENCIAIS,Educação a Distância,3548500.0,Santos,SP,3.0,3.0,54.56666667,3.195075758,43.5,2.48549323,2.662,1.0,"0,333333333",0.0,0.0,4.804029304,1.73134133,5.095238095,2.588554286,4.0,2.049180328,1.0,5.0,0.384615385,1.923076925,1.0,5.0,2.813558235,3,-
2022.0,953.0,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Universidade,Privada sem fins lucrativos,1427644.0,101.0,TEOLOGIA,Educação a Distância,3548500.0,Santos,SP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,1.0,5.0,0.692307692,3.46153846,0.923076923,4.615384615,,SC,-
2022.0,976.0,FACULDADES INTEGRADAS DE PONTA PORÃ,FIP,Faculdade,Privada sem fins lucrativos,18120.0,1.0,ADMINISTRAÇÃO,Educação Presencial,5006606.0,Ponta Porã,MS,7.0,6.0,56.93333333,3.254014316,36.35,2.159863946,2.433,4.0,"0,666666667",0.654609688,2.489614546,5.897959184,4.730458222,5.855844156,4.657083542,4.892857143,3.296703297,0.588235294,2.379679145,0.294117647,1.470588235,0.470588235,2.352941175,2.603636284,3,-
2022.0,976.0,FACULDADES INTEGRADAS DE PONTA PORÃ,FIP,Faculdade,Privada sem fins lucrativos,19851.0,2.0,DIREITO,Educação Presencial,5006606.0,Ponta Porã,MS,38.0,36.0,54.125,2.136214023,37.07777778,1.92602955,1.978,28.0,"0,777777778",-0.270794966,2.433956204,4.992426492,2.387772387,4.583401583,2.026132736,4.346042471,2.483108108,0.611111111,2.326388887,0.222222222,1.11111111,0.444444444,2.22222222,2.097879573,3,-
2022.0,985.0,FACULDADE EVANGÉLICA DE RUBIATABA,FER,Faculdade,Privada com fins lucrativos,17910.0,1.0,ADMINISTRAÇÃO,Educação Presencial,5218904.0,Rubiataba,GO,16.0,15.0,47.16666667,2.120332753,33.08,1.789115646,1.871,14.0,"0,933333333",-0.55278233,2.072275633,6.0,5.0,6.0,5.0,6.0,5.0,1.0,5.0,0.571428571,2.857142855,1.0,5.0,3.028251884,4,X
2022.0,985.0,FACULDADE EVANGÉLICA DE RUBIATABA,FER,Faculdade,Privada com fins lucrativos,56748.0,2.0,DIREITO,Educação Presencial,5218904.0,Rubiataba,GO,130.0,112.0,56.28928571,2.384715904,41.14732143,2.46370144,2.443,91.0,"0,8125",4.808167597,3.770412482,5.55675948,3.850857911,5.648096348,4.261248115,5.458811559,4.176452372,1.0,5.0,0.25,1.25,1.0,5.0,3.352223438,4,X
2022.0,989.0,ESCOLA SUPERIOR EM MEIO AMBIENTE,ESMA,Faculdade,Privada sem fins lucrativos,63398.0,1.0,ADMINISTRAÇÃO,Educação Presencial,3130309.0,Iguatama,MG,8.0,8.0,37.1875,0.96198491,29.775,1.414399093,1.301,5.0,"0,625",-0.318332114,2.1533141,4.776785714,1.768867924,4.650252525,1.789234414,3.359375,0.9375,0.4,1.181818183,0.0,0.0,0.0,0.0,1.348119723,2,-
2022.0,997.0,Centro Universitário de Bauru,,Centro Universitário,Privada sem fins lucrativos,4273.0,1.0,ADMINISTRAÇÃO,Educação Presencial,3506003.0,Bauru,SP,26.0,17.0,60.04705882,3.615445017,38.88235294,2.446978792,2.739,10.0,"0,588235294",1.261292408,2.699316369,5.615079365,3.983228511,5.82972583,4.594953534,5.028911565,3.506017792,0.8,3.727272728,0.2,1.0,0.64,3.2,2.778265513,3,-
2022.0,997.0,Centro Universitário de Bauru,,Centro Universitário,Privada sem fins lucrativos,4272.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,3506003.0,Bauru,SP,34.0,23.0,50.66086957,2.75887011,25.76086957,2.912088515,2.873,14.0,"0,608695652",0.382497459,2.711873313,5.613300493,4.151359372,5.747518286,4.49430101,5.59729064,4.435454168,0.608695652,2.652173911,0.086956522,0.43478261,0.565217391,2.826086955,2.646952756,3,-
2022.0,997.0,Centro Universitário de Bauru,,Centro Universitário,Privada sem fins lucrativos,4274.0,13.0,CIÊNCIAS ECONÔMICAS,Educação Presencial,3506003.0,Bauru,SP,27.0,25.0,62.4,2.485756489,26.652,0.863385827,1.268,19.0,"0,76",-3.091757074,1.141370501,5.378275571,3.445688928,5.758741259,4.46923077,4.888507326,3.376724695,0.826086957,2.536231888,0.260869565,1.304347825,0.52173913,1.483375956,1.716704461,2,-
2022.0,997.0,Centro Universitário de Bauru,,Centro Universitário,Privada sem fins lucrativos,4280.0,2.0,DIREITO,Educação Presencial,3506003.0,Bauru,SP,256.0,221.0,60.43122172,2.860290308,41.94705882,2.569363488,2.642,170.0,"0,769230769",-1.344611579,2.151396737,5.56367547,3.868788256,5.727298192,4.42751667,5.28777511,3.916179515,0.896551724,4.288793102,0.379310345,1.896551725,0.379310345,1.896551725,2.639230958,3,-
2022.0,997.0,Centro Universitário de Bauru,,Centro Universitário,Privada sem fins lucrativos,4278.0,38.0,SERVIÇO SOCIAL,Educação Presencial,3506003.0,Bauru,SP,11.0,10.0,61.28,3.372842051,55.21,3.454385278,3.433,8.0,"0,8",5.470859117,3.877697257,5.798701299,4.258373207,5.875206612,4.718369437,5.700757576,4.54650241,0.866666667,4.000000003,0.266666667,1.333333335,0.4,1.454545454,3.322043866,4,-
2022.0,1012.0,FACULDADE DO SERTÃO DO PAJEÚ,FASP,Faculdade,Especial,1438615.0,2.0,DIREITO,Educação Presencial,2600104.0,Afogados da Ingazeira,PE,75.0,70.0,50.00142857,1.662748229,35.68285714,1.741731339,1.721,55.0,"0,785714286",-0.997737483,2.242671689,5.547315004,3.826372233,5.342412571,3.619525686,4.89052795,3.311672968,0.846153846,3.942307691,0.230769231,1.153846155,1.0,5.0,2.52382823,3,-
2022.0,1014.0,INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC,BOM JESUS/IELUSC,Faculdade,Privada sem fins lucrativos,1284184.0,1.0,ADMINISTRAÇÃO,Educação Presencial,4209102.0,Joinville,SC,22.0,17.0,51.87058824,2.666348025,40.17058824,2.593037215,2.611,15.0,"0,882352941",-1.188985934,1.852369822,5.387912088,3.383164006,5.282727273,3.293758921,4.973214286,3.420329671,0.80952381,3.787878791,0.476190476,2.38095238,0.523809524,2.61904762,2.512198247,3,X
2022.0,1014.0,INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC,BOM JESUS/IELUSC,Faculdade,Privada sem fins lucrativos,33194.0,803.0,JORNALISMO,Educação Presencial,4209102.0,Joinville,SC,29.0,27.0,70.92962963,3.842961278,60.18148148,3.514701084,3.596,23.0,"0,851851852",2.704259427,3.481440189,5.467817896,3.670106825,5.128391053,3.210222869,4.938392857,3.239822354,0.952380952,4.52380952,0.571428571,2.857142855,0.571428571,2.428571425,3.404622006,4,X
2022.0,1014.0,INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC,BOM JESUS/IELUSC,Faculdade,Privada sem fins lucrativos,22789.0,804.0,PUBLICIDADE E PROPAGANDA,Educação Presencial,4209102.0,Joinville,SC,29.0,27.0,59.62592593,3.011703019,47.07407407,2.587315295,2.693,24.0,"0,888888889",-2.415868766,1.708791351,5.54679803,4.008620691,5.551724138,4.105539223,5.278735632,3.990650447,0.952380952,4.58333333,0.571428571,2.857142855,0.571428571,2.619047617,2.711199191,3,X
2022.0,1019.0,FACULDADE DE CIÊNCIAS E TECNOLOGIA DE UNAÍ - FACTU,FACTU,Faculdade,Privada sem fins lucrativos,91033.0,1.0,ADMINISTRAÇÃO,Educação Presencial,3170404.0,Unaí,MG,13.0,13.0,50.24615385,2.477789187,43.59230769,2.980987267,2.855,13.0,1,2.88307723,3.259891481,5.774725275,4.404934689,5.682983683,4.245884805,5.141025641,3.678500986,0.684210526,2.990430621,0.157894737,0.789473685,0.578947368,2.89473684,2.906435047,3,-
2022.0,1019.0,FACULDADE DE CIÊNCIAS E TECNOLOGIA DE UNAÍ - FACTU,FACTU,Faculdade,Privada sem fins lucrativos,17918.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,3170404.0,Unaí,MG,16.0,14.0,54.72857143,3.243405505,28.42142857,3.51660836,3.448,12.0,"0,857142857",2.424294184,3.887254688,5.558035714,4.030076733,5.426136364,3.850600875,5.565178571,4.390437249,0.611111111,2.666666665,0.166666667,0.833333335,0.722222222,3.61111111,3.250580733,4,-
2022.0,1019.0,FACULDADE DE CIÊNCIAS E TECNOLOGIA DE UNAÍ - FACTU,FACTU,Faculdade,Privada sem fins lucrativos,18730.0,2.0,DIREITO,Educação Presencial,3170404.0,Unaí,MG,76.0,63.0,48.37619048,1.476139445,42.2047619,2.603411459,2.321,51.0,"0,80952381",2.195043254,3.082806226,4.772921109,1.818684357,4.373390623,1.585256401,4.193869936,2.251541207,0.538461538,1.826923073,0.230769231,1.153846155,0.692307692,3.46153846,2.384965085,3,-
2022.0,1021.0,FACULDADE DE CIÊNCIAS DE TIMBAÚBA,FACET,Faculdade,Privada sem fins lucrativos,17931.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,2615300.0,Timbaúba,PE,14.0,11.0,45.87272727,2.188517489,25.29090909,2.805306282,2.651,10.0,"0,909090909",1.423140736,3.310930365,5.43877551,3.768351407,5.109090909,3.215586307,4.772959184,3.279849324,0.294117647,0.76470588,0.0,0.0,0.352941176,1.76470588,2.404155231,3,-
2022.0,1021.0,FACULDADE DE CIÊNCIAS DE TIMBAÚBA,FACET,Faculdade,Privada sem fins lucrativos,68907.0,2.0,DIREITO,Educação Presencial,2615300.0,Timbaúba,PE,18.0,16.0,56.825,2.446226271,39.06875,2.189078651,2.253,12.0,"0,75",1.323400661,2.853445958,5.624236874,4.025799303,5.545991663,4.046899591,4.41984127,2.595410628,0.526315789,1.743421048,0.157894737,0.789473685,0.368421053,1.842105265,2.405879916,3,-
2022.0,1027.0,UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO,UENF,Universidade,Pública Estadual,1157031.0,100.0,ADMINISTRAÇÃO PÚBLICA,Educação Presencial,3301009.0,Campos dos Goytacazes,RJ,15.0,15.0,66.11333333,3.028268907,50.10666667,3.632026027,3.481,14.0,"0,933333333",2.836791228,4.144850314,5.021978022,2.346635871,4.73462963,2.145422379,4.630555556,3.329834384,1.0,5.0,1.0,5.0,1.0,5.0,4.013429628,5,-
2022.0,1028.0,UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,UEMS,Universidade,Pública Estadual,113045.0,1.0,ADMINISTRAÇÃO,Educação Presencial,5006606.0,Ponta Porã,MS,39.0,27.0,49.87777778,2.435029342,33.94444444,1.88712522,2.024,25.0,"0,925925926",-0.917864362,1.946083861,5.190901361,2.862758312,4.680844156,1.862005475,4.598596939,2.843995291,0.9375,4.602272727,0.3125,1.5625,0.4375,2.1875,2.208464586,3,-
2022.0,1028.0,UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,UEMS,Universidade,Pública Estadual,113047.0,1.0,ADMINISTRAÇÃO,Educação Presencial,5005400.0,Maracaju,MS,35.0,28.0,42.93214286,1.628803582,29.08928571,1.336653709,1.409,28.0,1,-6.176556877,0.12839997,5.488253126,3.648215805,5.497318008,3.804225182,5.030500821,3.508462802,0.928571429,4.545454548,0.5,2.5,0.428571429,2.142857145,1.755040616,2,-
2022.0,1028.0,UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,UEMS,Universidade,Pública Estadual,95708.0,22.0,CIÊNCIAS CONTÁBEIS,Educação Presencial,5006606.0,Ponta Porã,MS,16.0,11.0,50.06363636,2.687729049,23.33636364,2.361203553,2.442,11.0,1,-1.162374825,1.822551626,5.352678571,3.579405315,5.111363636,3.220138382,5.114583333,3.758761682,0.944444444,4.666666664,0.333333333,1.666666665,0.5,2.5,2.437391414,3,-
2022.0,1028.0,UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,UEMS,Universidade,Pública Estadual,68319.0,13.0,CIÊNCIAS ECONÔMICAS,Educação Presencial,5006606.0,Ponta Porã,MS,15.0,13.0,55.33846154,1.542032561,28.73846154,1.209679814,1.292,12.0,"0,923076923",-0.281850549,2.160944271,5.497802198,3.744505495,5.221818182,3.288000001,5.120555556,3.715618662,1.0,5.0,0.461538462,2.30769231,0.615384615,2.171945699,2.437062248,3,-
2022.0,1028.0,UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,UEMS,Universidade,Pública Estadual,17762.0,2.0,DIREITO,Educação Presencial,5006309.0,Paranaíba,MS,76.0,51.0,59.4372549,2.746163683,41.51764706,2.512629206,2.571,50.0,"0,980392157",-3.668138405,1.539993921,4.446475938,0.972345025,4.1098093,1.031919719,4.022372742,1.990567216,0.9375,4.5703125,0.59375,2.96875,0.8125,4.0625,2.320259918,3,-
2022.0,1028.0,UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,UEMS,Universidade,Pública Estadual,17766.0,2.0,DIREITO,Educação Presencial,5003702.0,Dourados,MS,50.0,42.0,67.48333333,3.670009186,46.40952381,3.15894851,3.286,41.0,"0,976190476",-0.608137273,2.345189406,4.286935287,0.558721115,4.338998717,1.513057419,4.060582011,2.048711756,0.904761905,4.345238097,0.333333333,1.666666665,0.761904762,3.80952381,2.508540919,3,-
2022.0,1028.0,UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,UEMS,Universidade,Pública Estadual,68315.0,2.0,DIREITO,Educação Presencial,5005707.0,Naviraí,MS,45.0,34.0,65.03235294,3.388589208,46.66470588,3.192663403,3.241,34.0,1,2.303358889,3.111307935,5.020943563,2.461705534,4.611142176,2.084368607,4.249834656,2.336704912,0.777777778,3.472222223,0.444444444,2.22222222,0.555555556,2.77777778,2.886634049,3,-
